sample_id,repo_slug,PrimaryCategory,Category,CategorySet,Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),test_class,test_simple_class,test_method,maven_test_selector,pipeline_status,pipeline_failure_class,remote_repo_dir,remote_module_dir,validated_module_path,validated_test_identifier,validated_maven_test_selector,validation_log_path,validation_elapsed_seconds,IsCompositeCategory,pipeline_updated_at,test_file_candidates_json,test_file_found,validation_command,validation_ok,validation_returncode,validation_stage,validation_timed_out
alibaba__innodb-java-reader__4d49b43b948a,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkLevel57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkLevel57,SimpleSkTableReaderTest#testQueryBySkLevel57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__4d49b43b948a/repo,data/worktrees/idoft/alibaba__innodb-java-reader__4d49b43b948a/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkLevel57,SimpleSkTableReaderTest#testQueryBySkLevel57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__4d49b43b948a.log,10.94,false,2026-05-26T18:20:03.178340+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__4d49b43b948a/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkLevel57 test,True,0,build,False
alibaba__innodb-java-reader__5201945651e5,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeProjectionMysql57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeProjectionMysql57,SimpleSkTableReaderTest#testQueryBySkAgeProjectionMysql57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__5201945651e5/repo,data/worktrees/idoft/alibaba__innodb-java-reader__5201945651e5/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeProjectionMysql57,SimpleSkTableReaderTest#testQueryBySkAgeProjectionMysql57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__5201945651e5.log,11.09,false,2026-05-26T18:15:18.797693+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__5201945651e5/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeProjectionMysql57 test,True,0,build,False
alibaba__innodb-java-reader__605ac133354e,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryAllIteratorMysql56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryAllIteratorMysql56,SimpleSkTableReaderTest#testQueryAllIteratorMysql56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__605ac133354e/repo,data/worktrees/idoft/alibaba__innodb-java-reader__605ac133354e/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryAllIteratorMysql56,SimpleSkTableReaderTest#testQueryAllIteratorMysql56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__605ac133354e.log,11.02,false,2026-05-26T18:09:53.742829+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__605ac133354e/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryAllIteratorMysql56 test,True,0,build,False
alibaba__innodb-java-reader__664c005a1783,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeDescMysql56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeDescMysql56,SimpleSkTableReaderTest#testQueryBySkAgeDescMysql56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__664c005a1783/repo,data/worktrees/idoft/alibaba__innodb-java-reader__664c005a1783/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeDescMysql56,SimpleSkTableReaderTest#testQueryBySkAgeDescMysql56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__664c005a1783.log,10.84,false,2026-05-26T18:12:12.873421+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__664c005a1783/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeDescMysql56 test,True,0,build,False
alibaba__innodb-java-reader__675e6607a63a,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeProjectionDescMysql57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeProjectionDescMysql57,SimpleSkTableReaderTest#testQueryBySkAgeProjectionDescMysql57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__675e6607a63a/repo,data/worktrees/idoft/alibaba__innodb-java-reader__675e6607a63a/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeProjectionDescMysql57,SimpleSkTableReaderTest#testQueryBySkAgeProjectionDescMysql57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__675e6607a63a.log,12.77,false,2026-05-26T15:53:22.394756+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__675e6607a63a/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeProjectionDescMysql57 test,True,0,build,False
alibaba__innodb-java-reader__677a2c56a24d,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddressProjectionMysql56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAddressProjectionMysql56,SimpleSkTableReaderTest#testQueryBySkAddressProjectionMysql56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__677a2c56a24d/repo,data/worktrees/idoft/alibaba__innodb-java-reader__677a2c56a24d/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddressProjectionMysql56,SimpleSkTableReaderTest#testQueryBySkAddressProjectionMysql56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__677a2c56a24d.log,11.38,false,2026-05-26T18:11:21.309799+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__677a2c56a24d/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAddressProjectionMysql56 test,True,0,build,False
alibaba__innodb-java-reader__6f67a5a489f4,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkEmailProjectionMysql56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkEmailProjectionMysql56,SimpleSkTableReaderTest#testQueryBySkEmailProjectionMysql56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__6f67a5a489f4/repo,data/worktrees/idoft/alibaba__innodb-java-reader__6f67a5a489f4/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkEmailProjectionMysql56,SimpleSkTableReaderTest#testQueryBySkEmailProjectionMysql56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__6f67a5a489f4.log,10.84,false,2026-05-26T18:18:11.829954+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__6f67a5a489f4/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkEmailProjectionMysql56 test,True,0,build,False
alibaba__innodb-java-reader__76e9eebff462,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeMysql57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeMysql57,SimpleSkTableReaderTest#testQueryBySkAgeMysql57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__76e9eebff462/repo,data/worktrees/idoft/alibaba__innodb-java-reader__76e9eebff462/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeMysql57,SimpleSkTableReaderTest#testQueryBySkAgeMysql57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__76e9eebff462.log,11.22,false,2026-05-26T18:13:50.425269+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__76e9eebff462/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeMysql57 test,True,0,build,False
alibaba__innodb-java-reader__789aae603a6d,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddress57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAddress57,SimpleSkTableReaderTest#testQueryBySkAddress57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__789aae603a6d/repo,data/worktrees/idoft/alibaba__innodb-java-reader__789aae603a6d/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddress57,SimpleSkTableReaderTest#testQueryBySkAddress57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__789aae603a6d.log,11.63,false,2026-05-26T15:53:39.092676+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__789aae603a6d/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAddress57 test,True,0,build,False
alibaba__innodb-java-reader__8293eb67b209,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkNameMysql80,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkNameMysql80,SimpleSkTableReaderTest#testQueryBySkNameMysql80,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__8293eb67b209/repo,data/worktrees/idoft/alibaba__innodb-java-reader__8293eb67b209/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkNameMysql80,SimpleSkTableReaderTest#testQueryBySkNameMysql80,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__8293eb67b209.log,10.62,false,2026-05-26T18:21:12.608284+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__8293eb67b209/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkNameMysql80 test,True,0,build,False
alibaba__innodb-java-reader__851a70316920,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeSalaryMysql80,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeSalaryMysql80,SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql80,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__851a70316920/repo,data/worktrees/idoft/alibaba__innodb-java-reader__851a70316920/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeSalaryMysql80,SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql80,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__851a70316920.log,11.26,false,2026-05-26T18:16:12.562445+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__851a70316920/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql80 test,True,0,build,False
alibaba__innodb-java-reader__9b7ceb46056e,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkPutOrdinal56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkPutOrdinal56,SimpleSkTableReaderTest#testQueryBySkPutOrdinal56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__9b7ceb46056e/repo,data/worktrees/idoft/alibaba__innodb-java-reader__9b7ceb46056e/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkPutOrdinal56,SimpleSkTableReaderTest#testQueryBySkPutOrdinal56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__9b7ceb46056e.log,11.16,false,2026-05-26T18:21:29.872020+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__9b7ceb46056e/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkPutOrdinal56 test,True,0,build,False
alibaba__innodb-java-reader__9bf85e81a3e6,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeSalaryMysql57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAgeSalaryMysql57,SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__9bf85e81a3e6/repo,data/worktrees/idoft/alibaba__innodb-java-reader__9bf85e81a3e6/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAgeSalaryMysql57,SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__9bf85e81a3e6.log,11.12,false,2026-05-26T18:12:58.579753+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__9bf85e81a3e6/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAgeSalaryMysql57 test,True,0,build,False
alibaba__innodb-java-reader__9e4d3d45d3a6,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkDeptnoLevelNameMysql56,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkDeptnoLevelNameMysql56,SimpleSkTableReaderTest#testQueryBySkDeptnoLevelNameMysql56,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__9e4d3d45d3a6/repo,data/worktrees/idoft/alibaba__innodb-java-reader__9e4d3d45d3a6/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkDeptnoLevelNameMysql56,SimpleSkTableReaderTest#testQueryBySkDeptnoLevelNameMysql56,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__9e4d3d45d3a6.log,10.88,false,2026-05-26T18:17:20.863097+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__9e4d3d45d3a6/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkDeptnoLevelNameMysql56 test,True,0,build,False
alibaba__innodb-java-reader__a819c30e958c,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddress80,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkAddress80,SimpleSkTableReaderTest#testQueryBySkAddress80,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__a819c30e958c/repo,data/worktrees/idoft/alibaba__innodb-java-reader__a819c30e958c/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkAddress80,SimpleSkTableReaderTest#testQueryBySkAddress80,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__a819c30e958c.log,11.37,false,2026-05-26T18:11:03.482598+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__a819c30e958c/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkAddress80 test,True,0,build,False
alibaba__innodb-java-reader__ae5dec49b559,alibaba/innodb-java-reader,ID,ID,"[""ID""]",https://github.com/alibaba/innodb-java-reader,24a95d8005d480d460c3004fad89cfa295b9cbb4,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkPutOrdinal57,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest,SimpleSkTableReaderTest,testQueryBySkPutOrdinal57,SimpleSkTableReaderTest#testQueryBySkPutOrdinal57,verified_feasible,,data/worktrees/idoft/alibaba__innodb-java-reader__ae5dec49b559/repo,data/worktrees/idoft/alibaba__innodb-java-reader__ae5dec49b559/repo/innodb-java-reader,innodb-java-reader,com.alibaba.innodb.java.reader.sk.SimpleSkTableReaderTest.testQueryBySkPutOrdinal57,SimpleSkTableReaderTest#testQueryBySkPutOrdinal57,runs/logs/build_smoke_pipeline/alibaba__innodb-java-reader__ae5dec49b559.log,11.45,false,2026-05-26T18:21:47.732907+00:00,"[""data/worktrees/idoft/alibaba__innodb-java-reader__ae5dec49b559/repo/innodb-java-reader/src/test/java/com/alibaba/innodb/java/reader/sk/SimpleSkTableReaderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SimpleSkTableReaderTest#testQueryBySkPutOrdinal57 test,True,0,build,False
